antecedents,consequents,confidence
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8233215547703181
"frozenset({'Q18A', 'Q14A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9583442723374463
"frozenset({'Q18A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9818002510310203
"frozenset({'Q18A', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8076554318165056
"frozenset({'Q18A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9404843696324288
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8303752535496958
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9564836448598131
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9825393015720628
"frozenset({'Q18A', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8155692798087459
"frozenset({'Q18A', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9389334862385321
"frozenset({'Q15A', 'Q14A', 'Q21A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9496922926638663
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9637192704203013
"frozenset({'Q14A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8315087239137873
"frozenset({'Q21A', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9142373518901636
"frozenset({'Q21A', 'Q19B', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8016821967510515
"frozenset({'Q19B', 'Q14A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q15A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9561508275038388
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9793778399161132
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'BAIXA', 'Q15A'})",0.8261831048208756
"frozenset({'Q19B', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.935325043812067
"frozenset({'Q19B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8091834524583063
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8283776249767701
"frozenset({'Q14A', 'Q21A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9622234214786832
"frozenset({'Q21A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.978594950603732
"frozenset({'Q21A', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8097919883731491
"frozenset({'Q21A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9412944778798437
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8373226673332917
"frozenset({'Q14A', 'Q21A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9618090452261306
"frozenset({'Q21A', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9797440585009141
"frozenset({'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8198506914698324
"frozenset({'Q21A', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9413335206913511
"frozenset({'Q14A', 'Q12A', 'Q21B', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8103083294983893
"frozenset({'Q14A', 'Q21B', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.952916982357398
"frozenset({'Q21B', 'Q24E', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9927830401443392
"frozenset({'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.803357970617757
"frozenset({'Q21B', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.945446735395189
"frozenset({'Q22B', 'Q14A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q22B'})","frozenset({'BAIXA', 'Q15A'})",0.8246192647201473
"frozenset({'Q14A', 'Q24E', 'Q22B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9628496998527579
"frozenset({'Q24E', 'Q12A', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9861948955916473
"frozenset({'Q24E', 'Q12A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8128705297379996
"frozenset({'Q24E', 'Q22B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9484547584514114
"frozenset({'Q14A', 'Q12A', 'Q24E', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8284253725970192
"frozenset({'Q14A', 'Q24E', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9641360817831406
"frozenset({'Q24E', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9873004976831989
"frozenset({'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.817129465236844
"frozenset({'Q24E', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9514595220375424
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q19B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9196908055329536
"frozenset({'Q18A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9869891721969961
"frozenset({'Q14A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q18A', 'BAIXA'})",0.8284227499267077
"frozenset({'Q18A', 'Q19B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9055439833360038
"frozenset({'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.816985905312613
"frozenset({'Q18A', 'Q14A', 'Q21A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9292690867654242
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9846485554118154
"frozenset({'Q18A', 'Q21A', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9126298960831336
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q21B'})","frozenset({'BAIXA', 'Q17A'})",0.8963700794943013
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q21B'})","frozenset({'BAIXA', 'Q12A'})",0.9161119812059514
"frozenset({'Q18A', 'Q21B', 'Q12A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9902655803618665
"frozenset({'Q18A', 'Q14A', 'Q21B'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8216856892010536
"frozenset({'Q18A', 'Q21B', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.885849503076195
"frozenset({'Q18A', 'Q21B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9056512483065609
"frozenset({'Q18A', 'Q21B'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q17A'})",0.8106539627544391
"frozenset({'Q18A', 'Q22B', 'Q14A', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q22B'})","frozenset({'BAIXA', 'Q12A'})",0.9333255488089678
"frozenset({'Q18A', 'Q12A', 'Q22B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9897226349678059
"frozenset({'Q18A', 'Q17A', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9223401800138472
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q17A'})",0.806856627321254
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9385220813292522
"frozenset({'Q18A', 'Q12A', 'Q17A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9883956529747651
"frozenset({'Q18A', 'Q17A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9264502762430938
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q17A'})",0.8075050709939148
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9372572101236021
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9897445459630803
"frozenset({'Q18A', 'Q24E', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9266220541169624
"frozenset({'Q14A', 'Q21A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q19B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9263083783149495
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9830635118306351
"frozenset({'Q21A', 'Q19B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.908295938327005
"frozenset({'Q19B', 'Q14A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q17A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9361257495911322
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.989246279404705
"frozenset({'Q19B', 'Q24E', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9246993358463473
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.943238731218698
"frozenset({'Q17A', 'Q21A', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9855469723398953
"frozenset({'Q21A', 'Q17A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9286217421930031
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9453862146169838
"frozenset({'Q17A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9880494735082733
"frozenset({'Q17A', 'Q21A', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9327074786999053
"frozenset({'Q14A', 'Q12A', 'Q21B', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q17A'})",0.8806258628624022
"frozenset({'Q14A', 'Q21B', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.931192214111922
"frozenset({'Q17A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9924281713515196
"frozenset({'Q14A', 'Q21B', 'Q24E'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8212875536480686
"frozenset({'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8730723606168446
"frozenset({'Q17A', 'Q21B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9237304498938018
"frozenset({'Q21B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A', 'Q17A'})",0.8135362639231357
"frozenset({'Q22B', 'Q14A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q22B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9460055736182071
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q22B'})","frozenset({'Q14A', 'BAIXA'})",0.9918431945458973
"frozenset({'Q17A', 'Q24E', 'Q22B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.937406512484179
"frozenset({'Q14A', 'Q12A', 'Q24E', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q17A'})",0.8057455540355677
"frozenset({'Q14A', 'Q24E', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9491137308116359
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9905292972207469
"frozenset({'Q17A', 'Q24E', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9393150914890046
"frozenset({'Q18A', 'Q14A', 'Q21A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9341588050314465
"frozenset({'Q18A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9620483756704786
"frozenset({'Q14A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'Q18A', 'BAIXA'})",0.8130345535408826
"frozenset({'Q18A', 'Q21A', 'Q19B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.8970463338680759
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q24E', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q19B', 'Q24E'})","frozenset({'BAIXA', 'Q12A'})",0.9400561176770683
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'Q14A', 'BAIXA'})",0.9784936720063724
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'Q18A', 'BAIXA'})",0.8149786230281587
"frozenset({'Q18A', 'Q19B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9185776005317382
"frozenset({'Q18A', 'Q14A', 'Q21A', 'Q12A', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9482470784641068
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9747487129198332
"frozenset({'Q18A', 'Q21A', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9230412071967498
"frozenset({'Q18A', 'Q14A', 'Q21A', 'Q12A', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q24E'})","frozenset({'BAIXA', 'Q12A'})",0.9488932291666667
"frozenset({'Q18A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9758955473719451
"frozenset({'Q18A', 'Q21A', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9243697478991597
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q21B', 'Q24E'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q21B'})","frozenset({'BAIXA', 'Q12A'})",0.9306084747719663
"frozenset({'Q18A', 'Q21B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.991389913899139
"frozenset({'Q18A', 'Q21B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9223023229202426
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q24E', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9516832050449782
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9848368522072937
"frozenset({'Q18A', 'Q24E', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9364847599926994
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q24E', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q19B', 'Q24E'})","frozenset({'BAIXA', 'Q12A'})",0.9487783008294104
"frozenset({'Q19B', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9723179416494372
"frozenset({'Q21A', 'Q19B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.921009683385921
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q24E', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q24E', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9572590011614401
"frozenset({'Q21A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.981424148606811
"frozenset({'Q21A', 'Q24E', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9386174695364993
"frozenset({'Q18A', 'Q15A', 'Q17A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q15A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9424880183371535
"frozenset({'Q17A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8308229243203525
"frozenset({'Q18A', 'Q17A', 'Q21A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q15A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9485691007230879
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8032772746873652
"frozenset({'Q18A', 'Q17A', 'Q12A', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q15A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9572649572649573
"frozenset({'Q18A', 'Q12A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8045680604162829
"frozenset({'Q18A', 'Q17A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q15A', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9545886654478977
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8113617999875691
"frozenset({'Q19B', 'Q15A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q24E', 'Q15A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9536772274962828
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8005760921747481
"frozenset({'Q15A', 'Q21A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q21A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9591656007084521
"frozenset({'Q17A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8146414842052482
"frozenset({'Q15A', 'Q12A', 'Q24E', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q17A', 'Q12A', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q24E'})",0.8011319111885068
"frozenset({'Q17A', 'Q24E', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9632537688442211
"frozenset({'Q17A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8143919277748274
"frozenset({'Q18A', 'Q15A', 'Q21A', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9474226804123712
"frozenset({'Q18A', 'Q21A', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8370610262119219
"frozenset({'Q21A', 'Q12A', 'Q19B', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8198850118953211
"frozenset({'Q18A', 'Q19B', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q15A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9535641547861509
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q19B'})","frozenset({'BAIXA', 'Q15A'})",0.8287459067174087
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8182453687521846
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q24E', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8421493136926681
"frozenset({'Q18A', 'Q21A', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.958742258218199
"frozenset({'Q18A', 'Q12A', 'Q24E', 'Q23B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8288867562380038
"frozenset({'Q18A', 'Q24E', 'Q15A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9626616139099421
"frozenset({'Q18A', 'Q19B', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q17A', 'Q19B'})","frozenset({'BAIXA', 'Q12A'})",0.9329499837257241
"frozenset({'Q19B', 'Q12A', 'Q24E', 'Q17A'})","frozenset({'Q18A', 'BAIXA'})",0.8256361017762842
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q24E', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9417329606536229
"frozenset({'Q18A', 'Q12A', 'Q24E', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q23B'})","frozenset({'BAIXA', 'Q17A'})",0.8171785028790787
"frozenset({'Q18A', 'Q24E', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9479015918958031
"frozenset({'Q13A', 'Q18A', 'Q15A', 'Q14A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8071380261172675
"frozenset({'Q13A', 'Q18A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9908034231702644
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8837368271147821
"frozenset({'Q18A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.873782033230076
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q17A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q15A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9902632886239444
"frozenset({'Q14A', 'Q19B', 'Q15A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8745283846626306
"frozenset({'Q17A', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.863616670999047
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q21A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q14A', 'Q17A'})","frozenset({'BAIXA', 'Q15A'})",0.8085885251671946
"frozenset({'Q13A', 'Q21A', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9894047721595314
"frozenset({'Q14A', 'Q21A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8848316770664817
"frozenset({'Q21A', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.873592941892303
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q21B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q21B'})","frozenset({'BAIXA', 'Q17A'})",0.8721064814814814
"frozenset({'Q13A', 'Q21B', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9925356750823271
"frozenset({'Q14A', 'Q21B', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8893478902331071
"frozenset({'Q13A', 'Q21B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8648493543758967
"frozenset({'Q21B', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8812006627034402
"frozenset({'Q13A', 'Q15A', 'Q14A', 'Q23B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q17A', 'Q23B'})","frozenset({'BAIXA', 'Q15A'})",0.8085539714867618
"frozenset({'Q13A', 'Q17A', 'Q15A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9908485856905159
